T0932                                                                                               01                                                                                                  01-JUN-2022 21:46:0501-JUN-2022 21:50:51101010 5101010 310101010 6 6 1 1 0 0 1 0 0 1 0 0                                                                                                                                                                                                                                                           1 29999 1 2 1 0 0 0 0 1 1 0 0 0 1 0 0 0                                                                                                                                                                                                         3 2 5 1 0 0 0 0 1 1 0 29999999999999999999999 1 2 1 1 1 1 0 0 1 2 1 1 1 1 0 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                83 3 4 2 5602999999 0 0 1 0 0 0 0 0 0 0 0669999999999999999999999999999999999189999 1999999999999999999999999999999999999999999
T0933                                                                                               01                                                                                                  28-MAY-2022 12:23:0728-MAY-2022 12:29:20 6101010 810 6 6 9 9 9 9 6 2 4 1 0 1 0 0 0 1 0 0                                                                                                                                                                                                                                                           2 29999 5 2 1 0 1 1 0 1 0 0 0 0 0 0 0 0                                                                                                                                                                                                         3 3 1 0 0 0 1 1 0 1 0 1 0 1 1 1 0 0 0 0 0 0 0 1 4 3 1 1 1 0 0 1 199 0 0 0 1 0 1 1 0 0                                                                                                                                                                                                                                                                                                                                82 5 5 1 1602999999 0 0 1 0 0 0 0 0 0 0 0 7999999 199999999999999999999999999999999 1999999999999999999999999999999999999999999
T0934                                                                                               01                                                                                                  01-JUN-2022 11:59:1001-JUN-2022 12:07:061010101010 8 8 410 8 710 6 6 1 0 0 0 0 0 0 0 0 1                                                                                                                                                                                                                                                           1 29999 5 1 1 0 0 0 0 0 0 1 1 0 1 0 0 0                                                                                                                                                                                                        11 2 2 0 0 1 0 0 1 1 0 29999999999999999999999 1 2 3 0 1 0 0 0 1 2 1 0 1 0 1 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                80 6 4 2 5701999999 0 0 1 0 0 0 0 0 0 0 0669999999999999999999999999999999999 89999 1999999999999999999999999999999999999999999
T0935                                                                                               01                                                                                                  05-JUN-2022 21:37:3205-JUN-2022 21:44:56 9 9 8 8 7 8 9 7 8 9 7 9 6 2 3 0 0 1 0 1 0 1 0 0                                                                                                                                                                                                                                                           2 29999 1 1 1 0 0 0 0 1 0 1 0 0 1 0 0 0                                                                                                                                                                                                         6 2 7 0 0 0 1 1 1 0 0 29999999999999999999999 3 2 3 1 1 1 1 0 1 2 1 0 0 1 1 0 1 0 0 0                                                                                                                                                                                                                                                                                                                                79 5 4 2 5210999999 0 0 1 0 0 0 1 0 0 0 0669999999999999999999999999999999999279999 1999999999999999999999999999999999999999999
T0936                                                                                               01                                                                                                  01-JUN-2022 12:10:5901-JUN-2022 12:19:19 7 9 8 6 6 9 9 8 8 6 6 7 6 6 2 0 0 0 0 0 0 0 0 1                                                                                                                                                                                                                                                           1 29999 8 1 1 1 0 1 0 0 0 1 0 0 0 0 0 0                                                                                                                                                                                                         8 3 2 1 0 1 0 0 0 1 0 29999999999999999999999 1 2 3 0 0 1 0 0 3 2 3 0 1 1 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                79 3 3 3 7106999999 0 0 1 0 0 0 1 0 0 0 0 899999999 2999999999999999999999999999999 1999999999999999999999999999999999999999999
T0937                                                                                               01                                                                                                  02-JUN-2022 09:03:4202-JUN-2022 09:20:201010 8 8 9101010 9 8 8 9 6 6 2 0 1 0 1 1 0 0 0 0                                                                                                                                                                                                                                                           2 29999 1 1 2 1 0 0 0 0 1 1 0 0 0 0 0 0                                                                                                                                                                                                         6 3 2 0 0 0 0 0 1 1 1 29999999999999999999999 1 2 2 1 1 1 0 0 1 199 0 1 1 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                78 5 3 2 7401999999 0 0 1 0 0 0 1 0 0 0 0 7999999 399999999999999999999999999999999 1999999999999999999999999999999999999999999
T0938                                                                                               01                                                                                                  28-MAY-2022 01:51:1728-MAY-2022 01:58:56 8 8 8 8 8 8 8 6 810 810 19999999999999999999999                                                                                                                                                                                                                                                           2 1 1 099 1 1 1 0 0 0 1 1 0 0 0 0 0 0 0                                                                                                                                                                                                        10 3 5 0 0 1 0 0 0 1 1 1 0 1 0 0 0 0 1 0 0 0 0 1 2 2 1 1 0 1 0 1 2 3 1 1 1 0 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                78 5 3 3 9301999999 0 1 1 0 0 0 0 0 0 0 0 7999999 199999999999999999999999999999999 1999999999999999999999999999999999999999999
T0939                                                                                               01                                                                                                  01-JUN-2022 13:49:5801-JUN-2022 13:55:58 8 9 310 9 9 9 3 8 4 8 8 6 1 2 1 1 0 0 1 0 0 0 0                                                                                                                                                                                                                                                           2 29999 1 1 2 0 0 1 0 0 0 1 0 1 0 0 0 0                                                                                                                                                                                                        10 4 6 1 0 0 1 0 0 1 0 29999999999999999999999 1 2 4 0 0 0 0 1 1 199 0 1 0 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                78 5 2 3 7214999999 0 0 1 0 0 0 0 0 0 0 0669999999999999999999999999999999999 79999 1999999999999999999999999999999999999999999
T0940                                                                                               01                                                                                                  05-JUN-2022 15:06:2405-JUN-2022 15:13:011010 8 8101010 4 310 7 9 6 4 3 0 1 1 0 0 0 1 0 0                                                                                                                                                                                                                                                           2 29999 5 2 2 1 0 1 0 0 0 1 0 0 0 0 0 0                                                                                                                                                                                                         4 2 3 0 0 1 0 0 1 0 1 29999999999999999999999 2 2 3 0 1 1 1 0 1 2 1 1 1 1 0 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                77 5 4 3 3602999999 0 0 1 0 0 0 0 0 0 0 0669999999999999999999999999999999999 89999 1999999999999999999999999999999999999999999
T0941                                                                                               01                                                                                                  30-MAY-2022 16:33:4830-MAY-2022 16:44:26101010101010101010101010 6 3 4 1 0 1 0 0 0 1 0 0                                                                                                                                                                                                                                                           1 29999 5 6 6 0 0 0 0 1 0 0 1 1 0 0 0 0                                                                                                                                                                                                        10 1 5 1 0 0 1 0 0 1 0 29999999999999999999999 1 2 2 0 0 0 1 0 3 199 1 1 1 0 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                77 5 3 2 1303999999 0 0 1 0 0 0 1 0 0 0 0669999999999999999999999999999999999 89999 1999999999999999999999999999999999999999999
T0942                                                                                               01                                                                                                  01-JUN-2022 12:00:5801-JUN-2022 12:54:08 6 9 8 5 7 8 5 6 4 6 710 6 6 2 0 0 0 0 0 0 0 0 1                                                                                                                                                                                                                                                           1 29999 8 1 1 0 0 0 0 0 0 0 0 1 1 0 0 0                                                                                                                                                                                                        10 3 1 1 0 1 0 0 0 0 0 29999999999999999999999 1 2 3 0 1 1 0 0 3 199 0 1 0 1 0 0 0 1 0                                                                                                                                                                                                                                                                                                                                77 5 3 2 1204999999 0 0 1 0 0 0 1 0 0 0 0 79999992299999999999999999999999999999999 1999999999999999999999999999999999999999999
T0943                                                                                               01                                                                                                  05-JUN-2022 12:42:3805-JUN-2022 12:52:5010101010 81010 7101010 5 19999999999999999999999                                                                                                                                                                                                                                                           4 1 2 299 6 6 0 0 0 0 1 0 0 0 1 1 0 0 0                                                                                                                                                                                                         5 3 2 0 1 1 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 4 3 0 0 0 0 1 1 2 3 0 1 1 0 0 0 0 1 0                                                                                                                                                                                                                                                                                                                                76 3 3 1 2302999999 0 0 0 0 1 0 0 0 0 0 0 79999991899999999999999999999999999999999 1999999999999999999999999999999999999999999
T0944                                                                                               01                                                                                                  01-JUN-2022 23:55:1602-JUN-2022 00:07:46101010 5 510 7 710 5 5 3 6 5 2 1 0 0 0 1 0 1 0 0                                                                                                                                                                                                                                                           2 29999 1 1 1 0 0 0 0 0 0 0 1 1 1 0 0 0                                                                                                                                                                                                         5 2 1 0 0 0 0 1 1 1 0 29999999999999999999999 1 2 3 1 0 1 0 0 1 199 0 0 1 1 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                76 5 3 3 7907999999 0 0 1 0 0 0 0 0 0 0 0669999999999999999999999999999999999 49999 1999999999999999999999999999999999999999999
T0945                                                                                               01                                                                                                  01-JUN-2022 20:39:1601-JUN-2022 20:45:361010 810101010 6 8 8 8 7 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 299 1 2 1 0 1 0 1 0 0 0 0 0 0 0 0                                                                                                                                                                                                         6 3 2 0 0 0 1 1 1 0 0 29999999999999999999999 2 2 3 0 0 0 0 1 1 2 1 0 1 0 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                75 5 4 2 4601999999 0 1 1 0 1 0 1 0 0 0 0669999999999999999999999999999999999 99999 1999999999999999999999999999999999999999999
T0946                                                                                               01                                                                                                  01-JUN-2022 11:51:5601-JUN-2022 11:57:20101010 5 810 8 8 71010 8 19999999999999999999999                                                                                                                                                                                                                                                           1 1 1 199 8 5 1 0 0 0 0 0 1 0 0 1 0 0 0                                                                                                                                                                                                         6 2 7 0 0 1 1 1 0 0 0 29999999999999999999999 1 2 2 1 0 1 0 0 1 199 0 1 1 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                75 6 3 3 7801999999 0 0 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999239999 1999999999999999999999999999999999999999999
T0947                                                                                               01                                                                                                  07-JUN-2022 01:21:0407-JUN-2022 01:32:291010 7 7 7 8 7 5 6 5 7 6 19999999999999999999999                                                                                                                                                                                                                                                           2 1 2 099 4 5 0 0 0 0 0 1 1 0 1 0 0 0 0                                                                                                                                                                                                         6 2 6 1 0 1 0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 1 2 2 2 1 1 1 0 0 1 2 3 0 1 1 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                75 6 3 410302999999 0 1 0 0 1 0 0 0 0 0 0 7999999 299999999999999999999999999999999 1999999999999999999999999999999999999999999
T0948                                                                                               01                                                                                                  30-MAY-2022 20:31:4630-MAY-2022 20:36:501010 8 8 9 910 5 9 8 8 5 19999999999999999999999                                                                                                                                                                                                                                                           2 1 2 099 1 8 1 0 0 0 0 1 1 0 0 0 0 0 0                                                                                                                                                                                                         3 3 2 0 0 1 0 0 0 1 1 1 1 1 0 0 0 1 0 1 0 0 0 1 2 2 1 1 1 0 0 1 199 0 1 0 0 1 1 0 0 0                                                                                                                                                                                                                                                                                                                                75 5 3 5 8203999999 0 1 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999 89999 1999999999999999999999999999999999999999999
T0949                                                                                               01                                                                                                  01-JUN-2022 12:08:5701-JUN-2022 12:23:36 610 8 7101010 6 7 7 7 8 6 2 3 0 1 0 0 0 0 1 0 0                                                                                                                                                                                                                                                           1 29999 4 2 6 0 0 1 0 1 0 0 0 0 1 0 0 0                                                                                                                                                                                                         7 2 6 1 0 0 1 0 0 0 1 29999999999999999999999 1 4 3 1 0 0 0 0 1 2 1 0 1 1 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                75 5 5 3 4204999999 0 0 1 0 0 0 0 0 0 0 0669999999999999999999999999999999999119999 1999999999999999999999999999999999999999999
T0950                                                                                               01                                                                                                  01-JUN-2022 12:12:5401-JUN-2022 12:21:551010 8 7 71010 8 8 8 810 19999999999999999999999                                                                                                                                                                                                                                                           3 29999 6 1 7 0 0 0 0 1 1 1 0 0 0 0 0 0                                                                                                                                                                                                         3 1 3 0 0 1 1 0 1 0 0 29999999999999999999999 1 2 2 0 1 1 0 0 1 199 0 0 1 0 0 1 1 0 0                                                                                                                                                                                                                                                                                                                                74 5 3 3 2301999999 0 0 1 0 0 0 0 0 0 0 0 7999999 199999999999999999999999999999999 1999999999999999999999999999999999999999999
T0951                                                                                               01                                                                                                  01-JUN-2022 21:05:4501-JUN-2022 21:13:23 9 9 6 3 7 7 8 7 4 7 8 8 19999999999999999999999                                                                                                                                                                                                                                                           2 1 1 099 1 7 0 0 0 0 1 0 1 1 0 0 0 0 0                                                                                                                                                                                                         8 2 5 1 1 0 0 0 0 0 0 29999999999999999999999 2 2 2 1 0 0 0 0 3 2 5 1 1 1 0 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                74 5 3 3 7206999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999289999 1999999999999999999999999999999999999999999
T0952                                                                                               01                                                                                                  02-JUN-2022 16:51:0202-JUN-2022 16:55:41 910 8 8 81010 8 7 8 7 8 19999999999999999999999                                                                                                                                                                                                                                                           2 1 1 299 6 8 1 0 1 0 0 1 0 0 0 0 0 0 0                                                                                                                                                                                                        11 2 2 1 0 1 1 0 0 0 0 29999999999999999999999 1 2 2 0 1 0 0 0 2 2 1 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                74 5 3 3 2401999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999 99999 1999999999999999999999999999999999999999999
T0953                                                                                               01                                                                                                  08-JUN-2022 15:31:5308-JUN-2022 15:34:15 8 7 7 8 7 7 7 8 8 7 7 8 6 6 2 1 0 0 1 1 0 0 0 0                                                                                                                                                                                                                                                           2 29999 1 2 1 0 0 0 1 0 0 0 0 0 0 0 0 0                                                                                                                                                                                                         7 2 3 0 0 0 0 1 1 0 0 29999999999999999999999 4 4 3 1 1 1 1 0 1 2 3 0 0 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                74 5 3 1 1401999999 0 0 1 0 0 0 1 0 0 0 0669999999999999999999999999999999999 69999 1999999999999999999999999999999999999999999
T0954                                                                                               01                                                                                                  05-JUN-2022 12:50:2005-JUN-2022 13:02:45 7 3 71010101010 9 910 9 6 2 4 1 0 0 1 0 0 1 0 0                                                                                                                                                                                                                                                           1 29999 5 1 4 1 1 0 0 0 0 1 0 0 0 0 0 0                                                                                                                                                                                                         7 1 2 1 0 0 1 1 0 0 0 29999999999999999999999 1 2 3 0 0 0 0 1 1 2 1 0 1 1 0 1 0 0 0 0                                                                                                                                                                                                                                                                                                                                74 5 3 2 2302999999 0 0 1 0 0 0 0 0 0 0 0669999999999999999999999999999999999 99999 1999999999999999999999999999999999999999999
T0955                                                                                               01                                                                                                  01-JUN-2022 12:40:5101-JUN-2022 13:10:461010 6 8 81010 8 7 6 8 8 19999999999999999999999                                                                                                                                                                                                                                                           1 29999 5 5 5 1 0 0 0 1 0 0 0 0 1 0 0 0                                                                                                                                                                                                        11 1 7 0 0 1 1 1 0 0 0 29999999999999999999999 1 2 1 1 1 1 0 0 1 2 4 0 1 1 0 0 0 0 0 1蓋國宅賣給需要的民眾，未來轉手只能透過政府平台，轉手價格比喻等於或小於購入價格。                                                                                                                                                                                                        73 6 5 3 8214999999 0 1 1 0 0 0 0 0 0 0 0669999999999999999999999999999999999 79999 1999999999999999999999999999999999999999999
T0956                                                                                               01                                                                                                  02-JUN-2022 09:03:1802-JUN-2022 09:08:151010 910101010 910 810 8 19999999999999999999999                                                                                                                                                                                                                                                           2 1 0 299 1 8 0 1 1 0 1 0 0 0 0 0 0 0 0                                                                                                                                                                                                         5 3 3 0 0 1 1 0 0 1 0 29999999999999999999999 1 2 3 0 0 1 1 0 1 199 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                73 3 4 3 7303999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999 69999 1999999999999999999999999999999999999999999
T0957                                                                                               01                                                                                                  01-JUN-2022 12:02:3701-JUN-2022 12:13:0110 8 7 7 8 9 6 5 6 4 8 7 6 6 2 0 0 1 0 1 0 1 0 0                                                                                                                                                                                                                                                           1 29999 1 6 6 1 0 0 0 1 0 0 1 0 0 0 0 0                                                                                                                                                                                                        11 3 7 0 1 1 1 0 0 0 0 29999999999999999999999 3 2 3 0 1 1 1 0 1 199 0 0 1 0 1 0 1 0 0                                                                                                                                                                                                                                                                                                                                73 6 3 2 3207999999 0 0 1 0 0 0 1 0 0 0 0669999999999999999999999999999999999 69999 1999999999999999999999999999999999999999999
T0958                                                                                               01                                                                                                  01-JUN-2022 13:30:4901-JUN-2022 13:41:41 910 6 31010 8 310 5 810 6 2 1 0 0 0 0 0 0 0 0 1                                                                                                                                                                                                                                                           1 29999 1 1 1 1 0 0 0 0 0 1 0 1 0 0 0 0                                                                                                                                                                                                         3 1 2 1 0 1 0 0 0 0 1 29999999999999999999999 1 2 3 0 1 0 0 0 1 199 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                73 5 3 3 6206999999 1 0 0 0 0 0 0 0 0 0 0669999999999999999999999999999999999239999 1999999999999999999999999999999999999999999
T0959                                                                                               01                                                                                                  01-JUN-2022 15:00:2301-JUN-2022 15:13:14 8 9 8 7 8 8 9 7 8 9 7 7 19999999999999999999999                                                                                                                                                                                                                                                           3 1 1 199 4 5 0 0 1 0 0 0 1 1 0 0 0 0 0                                                                                                                                                                                                         6 3 3 0 0 0 1 0 0 1 1 29999999999999999999999 1 2 3 0 1 0 0 0 1 199 0 0 1 0 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                73 6 3 3 6206999999 0 1 0 0 1 0 0 0 0 0 0 7999999 199999999999999999999999999999999 1999999999999999999999999999999999999999999
T0960                                                                                               01                                                                                                  01-JUN-2022 23:12:3501-JUN-2022 23:25:4610 8 8 7 91010 9 9101010 19999999999999999999999                                                                                                                                                                                                                                                           2 1 2 199 1 5 0 0 0 0 1 0 1 0 0 1 0 0 0                                                                                                                                                                                                         5 2 5 1 0 1 0 0 0 1 0 29999999999999999999999 1 2 3 0 0 0 1 0 1 199 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                72 5 3 2 6301999999 0 1 1 0 1 0 0 0 0 0 0669999999999999999999999999999999999289999 1999999999999999999999999999999999999999999
T0961                                                                                               01                                                                                                  02-JUN-2022 18:01:4002-JUN-2022 18:08:49101010 8101010 4 7 6 5 7 6 6 3 0 0 0 1 0 1 1 0 0                                                                                                                                                                                                                                                           3 29999 1 4 6 1 0 1 0 0 0 1 0 0 0 0 0 0                                                                                                                                                                                                         2 3 2 0 0 0 1 0 0 1 1 1 1 0 0 0 0 1 0 1 0 0 0 2 2 3 1 1 1 0 0 1 2 3 1 1 0 0 0 0 1 0 0                                                                                                                                                                                                                                                                                                                                72 5 4 1 1905999601 0 0 1 0 0 0 0 0 0 0 0 79999992699999999999999999999999999999999 1999999999999999999999999999999999999999999
T0962                                                                                               01                                                                                                  01-JUN-2022 15:35:3101-JUN-2022 15:42:55101010101010101010101010 6 4 2 0 0 0 1 1 0 1 0 0                                                                                                                                                                                                                                                           2 29999 1 6 1 1 0 0 1 0 0 1 0 0 0 0 0 0                                                                                                                                                                                                        11 3 5 1 0 0 1 0 0 0 0 29999999999999999999999 1 2 3 0 0 0 0 1 2 2 1 1 1 1 0 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                72 5 4 2 3206999999 0 0 1 0 0 0 0 0 0 0 0 79999991099999999999999999999999999999999 1999999999999999999999999999999999999999999
T0963                                                                                               01                                                                                                  01-JUN-2022 12:05:3801-JUN-2022 12:11:4210 810 7 5 5 9 6 8 6 8 8 5 2 2 0 0 0 1 1 0 1 0 0                                                                                                                                                                                                                                                           2 1 0 099 4 5 0 0 0 0 0 1 0 0 0 0 0 0 0                                                                                                                                                                                                         2 3 3 1 0 0 1 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 2 3 3 0 0 1 0 0 2 2 1 0 1 1 0 1 0 0 0 0                                                                                                                                                                                                                                                                                                                                71 3 5 2 1302999999 0 0 1 0 0 0 0 0 0 0 0 79999992299999999999999999999999999999999 1999999999999999999999999999999999999999999
T0964                                                                                               01                                                                                                  01-JUN-2022 12:31:5201-JUN-2022 12:41:35 710 5 81010 7 710 8 5 7 19999999999999999999999                                                                                                                                                                                                                                                           3 29999 3 2 5 1 0 0 0 0 0 1 1 0 0 0 0 0                                                                                                                                                                                                        10 1 3 0 0 1 0 0 1 1 0 29999999999999999999999 1 2 2 1 0 1 0 0 1 2 3 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                71 5 3 3 8602999999 0 0 1 0 0 0 0 0 0 0 0669999999999999999999999999999999999 99999 1999999999999999999999999999999999999999999
T0965                                                                                               01                                                                                                  01-JUN-2022 19:33:5801-JUN-2022 19:43:101010101010101010101010 6 4 2 3 0 1 0 1 0 0 1 0 0                                                                                                                                                                                                                                                           3 1 0 199 2 5 0 0 0 1 1 0 0 1 0 0 0 0 0                                                                                                                                                                                                         8 2 2 1 0 0 1 0 0 0 0 29999999999999999999999 1 4 2 1 1 0 1 0 3 199 0 1 1 1 0 0 0 0 0                                                                                                                                                                                                                                                                                                                                70 3 5 2 7401999999 0 1 0 0 1 0 0 0 0 0 0669999999999999999999999999999999999 59999 1999999999999999999999999999999999999999999
T0966                                                                                               01                                                                                                  06-JUN-2022 02:07:2706-JUN-2022 02:17:191010101010101010101010 6 6 6 2 0 1 1 0 1 0 0 0 0                                                                                                                                                                                                                                                           1 29999 1 1 1 0 0 1 0 0 1 0 0 0 1 0 0 0                                                                                                                                                                                                        10 1 7 1 0 1 0 1 0 0 0 29999999999999999999999 1 2 2 1 0 0 0 0 1 2 1 0 0 0 1 0 1 1 0 0                                                                                                                                                                                                                                                                                                                                70 5 3 2 3401999999 0 0 1 0 0 0 1 0 0 0 0669999999999999999999999999999999999 49999 1999999999999999999999999999999999999999999
